rank,a,b,c,d,e,f,g,h
8,9.72,10.75,9.63,10.75,23.60,10.75,9.73,10.78
7,10.68,10.75,10.75,10.75,10.75,10.75,10.75,10.68
6,10.79,10.75,10.75,28.58,10.75,10.75,10.75,10.79
5,10.68,10.75,10.75,10.75,10.75,10.75,10.75,10.68
4,10.79,28.58,10.75,12.48,10.75,10.75,10.75,28.62
3,10.68,10.75,28.58,10.75,28.58,10.75,10.75,10.68
2,10.79,10.75,10.75,10.75,10.75,10.75,10.75,10.79
1,9.35,10.81,11.20,10.94,11.17,10.81,9.37,10.74
