rank,a,b,c,d,e,f,g,h
8,24.17,10.96,9.80,10.97,9.79,12.89,9.89,11.00
7,10.90,25.27,10.97,10.97,10.97,10.97,10.97,10.90
6,11.01,10.97,24.04,10.97,10.97,29.04,10.97,11.01
5,10.90,10.97,10.97,10.97,10.97,10.97,10.97,10.90
4,11.01,10.97,10.97,10.97,10.97,10.97,10.97,11.01
3,10.90,24.04,10.97,10.97,10.97,10.97,10.97,10.90
2,11.01,10.97,10.97,10.97,25.27,10.97,10.97,11.01
1,9.46,11.02,11.35,11.18,11.33,11.03,9.49,10.96
