rank,a,b,c,d,e,f,g,h
8,10.25,14.13,10.15,11.32,10.15,11.32,25.26,14.16
7,11.25,11.32,11.32,11.32,11.32,11.32,11.32,11.25
6,11.36,11.32,11.32,11.32,11.32,11.32,11.32,11.36
5,11.25,11.32,11.32,11.32,11.32,11.32,11.32,11.25
4,26.36,29.95,11.32,11.32,11.32,11.32,11.32,11.36
3,11.25,11.32,14.13,11.32,11.32,11.32,11.32,11.25
2,11.36,11.32,25.13,11.32,11.32,11.32,11.32,11.36
1,9.69,11.40,14.48,11.62,11.64,11.41,9.71,26.34
