rank,a,b,c,d,e,f,g,h
8,9.89,28.95,9.78,10.69,9.78,10.69,9.90,10.72
7,10.63,10.69,10.69,10.69,10.69,23.96,28.95,10.63
6,10.73,10.69,10.69,10.69,10.69,10.69,10.69,28.99
5,10.63,10.69,10.69,10.69,28.95,10.69,13.15,10.63
4,10.73,10.69,10.69,10.69,23.96,10.69,10.69,13.19
3,10.63,10.69,10.69,10.69,10.69,10.69,10.69,23.90
2,10.73,28.95,10.69,10.69,25.22,10.69,23.96,10.73
1,9.34,10.76,11.20,25.44,11.18,10.76,9.36,10.70
