rank,a,b,c,d,e,f,g,h
8,10.15,29.63,10.03,11.08,10.03,11.08,10.16,11.11
7,11.02,11.08,11.08,11.08,13.91,24.77,11.08,11.02
6,11.12,13.91,11.08,13.91,11.08,11.08,11.08,29.67
5,11.02,11.08,11.08,11.08,11.08,11.08,11.08,11.02
4,11.12,29.63,24.77,11.08,11.08,11.08,11.08,11.12
3,11.02,11.08,11.08,11.08,13.91,11.08,11.08,11.02
2,11.12,11.08,11.08,11.08,11.08,11.08,11.08,29.67
1,9.57,11.17,11.51,26.25,11.49,11.17,9.59,11.11
