rank,a,b,c,d,e,f,g,h
8,9.95,10.86,9.85,10.86,24.43,10.86,23.30,10.89
7,10.80,10.87,29.17,10.87,29.17,10.87,10.87,10.80
6,10.91,29.17,10.87,10.87,10.87,10.87,10.87,13.31
5,10.80,10.87,10.87,10.87,10.87,10.87,10.87,25.39
4,10.91,10.87,10.87,10.87,10.87,10.87,10.87,10.91
3,10.80,10.87,10.87,10.87,10.87,24.21,10.87,10.80
2,24.25,10.87,10.87,10.87,10.87,10.87,10.87,10.91
1,11.84,24.28,11.32,11.10,11.29,10.94,9.45,10.87
