rank,a,b,c,d,e,f,g,h
8,9.78,10.79,9.71,10.79,9.70,10.79,9.80,10.82
7,10.72,10.79,10.79,10.79,10.79,10.79,10.79,24.90
6,10.83,12.70,10.79,28.78,10.79,10.79,10.79,10.83
5,10.72,10.79,10.79,10.79,10.79,10.79,10.79,10.72
4,10.83,10.79,10.79,10.79,10.79,10.79,10.79,10.83
3,10.72,10.79,10.79,23.72,10.79,10.79,10.79,10.72
2,10.83,10.79,24.97,10.79,10.79,10.79,10.79,28.82
1,9.37,25.03,29.22,10.99,11.21,10.85,9.39,10.78
