rank,a,b,c,d,e,f,g,h
8,10.15,10.80,10.01,10.80,25.15,10.80,25.29,10.83
7,29.50,25.95,14.04,10.80,10.80,10.80,10.80,24.64
6,10.85,14.04,10.80,14.04,10.80,10.80,24.69,14.09
5,10.75,10.80,10.80,10.80,10.80,24.69,10.80,25.89
4,24.73,10.80,10.80,10.80,10.80,10.80,10.80,10.85
3,10.75,10.80,29.55,10.80,10.80,10.80,10.80,10.75
2,24.73,10.80,10.80,29.55,10.80,10.80,25.95,10.85
1,28.17,10.87,11.32,24.98,11.30,10.88,9.44,10.82
