rank,a,b,c,d,e,f,g,h
8,10.05,11.01,9.94,11.01,9.94,11.01,10.06,29.43
7,10.95,11.02,11.02,11.02,13.56,11.02,11.02,10.95
6,11.06,11.02,25.70,11.02,24.48,11.02,11.02,29.44
5,10.95,11.02,11.02,11.02,11.02,11.02,11.02,10.95
4,11.06,11.02,11.02,11.02,11.02,11.02,11.02,11.06
3,10.95,11.02,13.56,11.02,29.40,11.02,11.02,25.64
2,11.06,11.02,11.02,11.02,11.02,11.02,11.02,11.06
1,12.07,11.09,11.44,11.28,11.41,25.78,9.54,11.03
