rank,a,b,c,d,e,f,g,h
8,10.83,11.57,10.65,11.58,10.65,11.58,25.95,16.14
7,16.07,11.58,16.12,26.71,11.58,11.58,11.58,26.65
6,11.63,11.58,11.58,11.58,11.58,11.58,26.71,11.63
5,16.07,11.58,11.58,11.58,16.12,11.58,11.58,11.53
4,11.63,31.22,11.58,16.12,11.58,11.58,27.85,11.63
3,11.53,11.58,11.58,11.58,11.58,11.58,16.12,11.53
2,26.75,16.12,11.58,11.58,27.85,11.58,11.58,11.63
1,29.55,11.68,16.50,27.16,16.48,27.96,9.92,11.64
