rank,a,b,c,d,e,f,g,h
8,24.27,10.79,9.79,28.95,9.78,10.80,9.89,10.83
7,10.74,10.80,10.80,10.80,10.80,10.80,10.80,10.74
6,10.84,10.80,10.80,10.80,10.80,10.80,10.80,10.84
5,10.74,25.19,28.96,10.80,10.80,10.80,10.80,10.74
4,10.84,10.80,10.80,10.80,10.80,28.96,10.80,29.00
3,10.74,25.19,10.80,10.80,13.04,10.80,10.80,10.74
2,10.84,10.80,10.80,10.80,25.19,13.04,10.80,10.84
1,9.39,10.87,11.27,11.01,11.24,10.87,9.41,10.80
