rank,a,b,c,d,e,f,g,h
8,10.40,11.38,10.26,11.39,10.26,11.39,24.52,11.42
7,14.53,11.39,14.59,11.39,11.39,25.51,11.39,11.33
6,11.43,11.39,11.39,11.39,11.39,11.39,11.39,11.43
5,30.19,11.39,11.39,11.39,11.39,25.51,11.39,11.33
4,11.43,11.39,11.39,11.39,26.68,11.39,11.39,14.63
3,11.33,11.39,11.39,11.39,14.59,11.39,11.39,11.33
2,11.43,11.39,11.39,11.39,11.39,11.39,11.39,11.43
1,9.75,11.48,11.74,27.02,14.91,11.49,9.77,11.43
