rank,a,b,c,d,e,f,g,h
8,9.95,10.86,9.85,10.86,9.85,10.86,9.96,29.18
7,13.20,10.87,10.87,10.87,10.87,10.87,10.87,25.36
6,10.90,10.87,10.87,13.27,10.87,10.87,24.19,10.90
5,10.80,10.87,10.87,10.87,10.87,10.87,29.15,25.36
4,10.90,10.87,24.19,10.87,10.87,10.87,10.87,10.90
3,10.80,10.87,10.87,10.87,10.87,25.43,10.87,10.80
2,24.23,10.87,10.87,10.87,10.87,10.87,10.87,10.90
1,9.43,10.93,11.31,11.10,29.58,10.94,9.45,10.87
