rank,a,b,c,d,e,f,g,h
8,10.31,29.88,10.15,10.93,10.15,10.93,10.31,14.59
7,29.84,10.93,10.93,10.93,14.57,25.11,29.89,25.06
6,10.98,10.93,10.93,14.57,10.93,10.93,10.93,29.93
5,29.84,10.93,10.93,10.93,14.57,26.34,10.93,10.88
4,26.38,14.57,10.93,10.93,25.11,10.93,10.93,10.98
3,29.84,25.11,10.93,26.34,10.93,10.93,10.93,25.06
2,10.98,10.93,10.93,10.93,10.93,10.93,10.93,10.98
1,9.51,11.01,11.45,11.26,15.06,11.01,9.53,25.13
