rank,a,b,c,d,e,f,g,h
8,23.66,10.96,9.96,10.96,9.96,10.96,10.08,10.99
7,10.90,10.96,13.67,10.96,13.67,10.96,29.44,10.90
6,11.00,10.96,10.96,10.96,10.96,10.96,10.96,11.00
5,10.90,10.96,29.44,10.96,10.96,10.96,10.96,10.90
4,11.00,10.96,25.77,10.96,10.96,10.96,10.96,29.48
3,13.61,10.96,10.96,10.96,10.96,10.96,10.96,10.90
2,24.59,10.96,10.96,10.96,24.55,10.96,10.96,11.00
1,9.49,24.63,11.41,26.03,11.38,11.04,9.51,10.98
