rank,a,b,c,d,e,f,g,h
8,10.39,11.44,10.28,11.45,10.28,14.56,10.40,11.47
7,11.38,11.45,11.45,26.67,11.45,11.45,14.57,11.38
6,11.49,11.45,11.45,11.45,26.67,11.45,11.45,14.61
5,11.38,11.45,11.45,11.45,11.45,11.45,11.45,11.38
4,11.49,11.45,11.45,14.57,11.45,11.45,26.67,11.49
3,11.38,11.45,11.45,11.45,11.45,11.45,11.45,11.38
2,11.49,30.25,11.45,14.57,11.45,11.45,11.45,11.49
1,9.77,11.54,11.77,11.78,11.74,11.55,9.79,25.53
