rank,a,b,c,d,e,f,g,h
8,9.92,10.94,9.83,10.94,9.83,10.94,9.94,10.97
7,10.88,10.95,10.95,10.95,13.10,25.35,10.95,10.88
6,10.98,10.95,10.95,10.95,10.95,10.95,10.95,10.98
5,10.88,10.95,10.95,25.35,10.95,10.95,29.11,10.88
4,10.98,29.11,10.95,10.95,10.95,10.95,10.95,29.15
3,13.04,10.95,10.95,10.95,10.95,10.95,10.95,10.88
2,10.98,10.95,24.13,10.95,10.95,10.95,10.95,10.98
1,9.47,11.01,11.36,11.18,11.34,11.02,9.49,10.95
