rank,a,b,c,d,e,f,g,h
8,23.55,10.66,9.57,10.66,9.57,10.66,9.64,10.69
7,10.59,10.66,10.66,10.66,10.66,10.66,10.66,10.59
6,10.70,10.66,24.58,10.66,10.66,10.66,10.66,10.70
5,10.59,10.66,10.66,24.58,10.66,10.66,28.44,10.59
4,10.70,10.66,10.66,28.44,10.66,28.44,10.66,10.70
3,10.59,23.32,10.66,10.66,10.66,10.66,10.66,10.59
2,10.70,10.66,10.66,10.66,10.66,10.66,10.66,10.70
1,9.28,10.71,11.12,10.82,11.09,10.71,9.30,10.64
