rank,a,b,c,d,e,f,g,h
8,23.02,10.74,22.92,28.92,9.74,10.74,9.85,12.97
7,10.68,10.74,10.74,10.74,10.74,10.74,10.74,10.68
6,10.78,10.74,10.74,10.74,10.74,10.74,10.74,28.96
5,10.68,10.74,10.74,10.74,10.74,23.92,10.74,23.86
4,10.78,28.92,10.74,10.74,10.74,10.74,25.18,10.78
3,10.68,10.74,10.74,10.74,10.74,23.92,10.74,23.86
2,10.78,10.74,10.74,10.74,10.74,10.74,10.74,10.78
1,9.36,10.80,11.21,10.95,11.19,10.80,9.37,10.74
