rank,a,b,c,d,e,f,g,h
8,10.36,10.96,10.19,29.99,10.19,29.99,10.35,10.99
7,10.92,26.45,10.97,10.97,14.74,25.23,10.97,10.92
6,11.01,30.00,10.97,10.97,10.97,14.74,10.97,30.04
5,10.92,10.97,14.74,10.97,10.97,10.97,10.97,10.92
4,25.28,14.74,10.97,10.97,10.97,14.74,10.97,11.01
3,14.69,26.45,14.74,10.97,30.00,10.97,10.97,25.18
2,26.49,10.97,10.97,30.00,10.97,10.97,10.97,30.04
1,9.54,25.32,11.49,11.32,11.47,11.06,9.56,11.00
