rank,a,b,c,d,e,f,g,h
8,10.57,15.33,10.40,30.58,10.40,11.27,10.57,11.29
7,11.22,11.27,15.34,11.27,11.27,11.27,15.34,11.22
6,11.32,11.27,11.27,11.27,11.27,11.27,11.27,11.32
5,15.29,25.93,11.27,11.27,15.34,11.27,11.27,11.22
4,27.15,15.34,11.27,11.27,11.27,11.27,25.93,11.32
3,30.53,25.93,11.27,25.93,30.58,25.93,11.27,25.88
2,11.32,11.27,11.27,11.27,11.27,30.58,11.27,11.32
1,9.72,27.20,15.79,11.66,15.77,11.37,9.73,11.31
