rank,a,b,c,d,e,f,g,h
8,10.35,30.04,10.20,11.02,10.20,14.68,25.83,11.05
7,10.97,11.02,11.02,11.02,14.68,25.27,30.05,26.45
6,11.07,11.02,11.02,11.02,26.50,11.02,25.27,11.07
5,29.99,11.02,11.02,11.02,11.02,26.50,11.02,10.97
4,11.07,11.02,11.02,11.02,25.27,14.68,11.02,14.73
3,10.97,11.02,11.02,11.02,11.02,11.02,11.02,10.97
2,11.07,11.02,26.50,14.68,11.02,14.68,25.27,11.07
1,9.56,11.10,11.50,25.61,30.51,11.10,9.58,11.05
