rank,a,b,c,d,e,f,g,h
8,10.03,11.21,9.95,11.21,9.95,11.21,10.04,11.24
7,11.14,11.21,11.21,11.21,11.21,11.21,11.21,11.14
6,11.25,11.21,11.21,11.21,11.21,11.21,11.21,11.25
5,11.14,11.21,11.21,11.21,11.21,11.21,11.21,11.14
4,11.25,13.37,11.21,13.37,11.21,11.21,25.74,11.25
3,11.14,11.21,11.21,24.53,11.21,11.21,11.21,11.14
2,11.25,11.21,11.21,11.21,11.21,11.21,11.21,11.25
1,9.60,11.29,11.54,25.99,11.51,11.29,9.63,25.75
