rank,a,b,c,d,e,f,g,h
8,9.77,28.74,9.68,12.70,9.68,10.73,9.78,10.76
7,10.67,10.73,10.73,10.73,10.73,10.73,10.73,23.64
6,10.77,10.73,10.73,10.73,10.73,10.73,10.73,10.77
5,10.67,24.95,10.73,10.73,10.73,23.71,10.73,10.67
4,10.77,10.73,10.73,10.73,10.73,28.74,10.73,10.77
3,10.67,10.73,10.73,23.71,10.73,10.73,10.73,10.67
2,10.77,28.74,10.73,10.73,10.73,28.74,10.73,10.77
1,9.34,10.79,11.20,10.92,11.18,10.79,9.36,10.72
