rank,a,b,c,d,e,f,g,h
8,9.77,10.73,9.68,10.73,9.68,10.73,9.78,10.76
7,10.67,10.73,10.73,10.73,10.73,10.73,10.73,10.67
6,10.77,10.73,10.73,10.73,23.67,10.73,10.73,28.76
5,10.67,24.92,10.73,10.73,10.73,10.73,10.73,10.67
4,10.77,10.73,10.73,10.73,10.73,28.72,10.73,10.77
3,10.67,24.92,10.73,10.73,10.73,10.73,10.73,10.67
2,23.71,10.73,10.73,28.72,10.73,10.73,10.73,12.72
1,9.34,10.79,29.19,10.92,11.17,10.79,9.36,10.72
