rank,a,b,c,d,e,f,g,h
8,9.96,11.11,9.87,11.12,9.87,11.12,9.98,11.15
7,11.05,25.47,11.12,11.12,11.12,11.12,11.12,11.05
6,11.16,11.12,11.12,11.12,11.12,11.12,11.12,11.16
5,11.05,11.12,13.17,11.12,11.12,11.12,29.25,11.05
4,11.16,11.12,11.12,11.12,11.12,11.12,11.12,11.16
3,11.05,11.12,11.12,11.12,13.17,11.12,29.25,11.05
2,11.16,11.12,11.12,11.12,11.12,11.12,11.12,11.16
1,9.56,11.19,11.47,25.70,11.45,11.20,9.58,11.12
