rank,a,b,c,d,e,f,g,h
8,10.28,11.15,10.14,29.90,10.14,14.30,10.28,11.18
7,11.09,26.27,14.31,11.15,11.15,11.15,14.31,11.09
6,11.19,29.90,25.08,11.15,11.15,11.15,11.15,11.19
5,11.09,26.27,29.90,11.15,11.15,11.15,11.15,11.09
4,11.19,11.15,11.15,14.31,11.15,11.15,11.15,11.19
3,11.09,11.15,11.15,11.15,11.15,11.15,11.15,11.09
2,11.19,11.15,11.15,11.15,25.08,11.15,11.15,14.35
1,28.37,11.24,11.58,11.47,11.56,11.24,9.64,11.18
