rank,a,b,c,d,e,f,g,h
8,23.55,10.87,9.91,10.87,9.91,10.87,10.04,10.90
7,10.81,24.40,10.88,10.88,10.88,10.88,10.88,10.81
6,10.91,10.88,10.88,10.88,10.88,29.33,10.88,10.91
5,29.27,10.88,10.88,25.64,13.59,10.88,29.33,10.81
4,10.91,10.88,10.88,10.88,10.88,10.88,10.88,10.91
3,10.81,10.88,10.88,10.88,13.59,10.88,10.88,10.81
2,24.44,10.88,25.64,10.88,10.88,10.88,10.88,10.91
1,27.91,10.95,11.35,11.13,14.04,10.95,9.47,25.65
