rank,a,b,c,d,e,f,g,h
8,9.83,10.90,9.75,10.91,9.75,10.91,9.84,28.94
7,10.84,10.91,10.91,10.91,10.91,10.91,10.91,10.84
6,10.95,12.79,23.91,10.91,10.91,10.91,10.91,10.95
5,10.84,10.91,10.91,10.91,10.91,10.91,10.91,10.84
4,10.95,10.91,25.14,10.91,10.91,10.91,25.14,10.95
3,10.84,10.91,10.91,10.91,10.91,10.91,10.91,10.84
2,10.95,10.91,10.91,10.91,10.91,10.91,10.91,10.95
1,9.43,10.96,11.31,24.11,29.29,10.97,9.45,10.90
