rank,a,b,c,d,e,f,g,h
8,10.21,14.03,10.09,11.20,10.09,11.20,10.22,11.23
7,11.14,11.20,11.20,11.20,11.20,11.20,11.20,11.14
6,26.19,11.20,11.20,11.20,11.20,11.20,11.20,11.24
5,13.98,26.15,11.20,11.20,11.20,11.20,29.81,11.14
4,11.24,11.20,24.96,11.20,11.20,11.20,11.20,11.24
3,13.98,11.20,11.20,11.20,11.20,11.20,11.20,11.14
2,11.24,11.20,11.20,11.20,11.20,11.20,11.20,11.24
1,12.47,26.24,11.59,11.50,11.56,11.29,28.25,11.22
