rank,a,b,c,d,e,f,g,h
8,10.29,14.33,25.40,11.21,10.17,11.21,10.30,11.24
7,11.15,26.44,11.21,11.21,11.21,11.21,11.21,25.15
6,11.26,14.34,11.21,11.21,11.21,11.21,11.21,11.26
5,11.15,11.21,11.21,11.21,11.21,11.21,11.21,11.15
4,11.26,11.21,25.21,11.21,11.21,11.21,25.21,11.26
3,11.15,11.21,14.34,26.44,11.21,26.44,11.21,11.15
2,11.26,11.21,11.21,14.34,11.21,11.21,11.21,11.26
1,9.64,11.30,11.59,25.52,11.57,11.30,9.65,26.46
