rank,a,b,c,d,e,f,g,h
8,10.23,10.92,24.12,10.92,24.12,10.92,10.23,10.95
7,10.87,10.93,29.78,10.93,10.93,10.93,10.93,26.15
6,10.97,14.24,24.97,14.24,10.93,10.93,10.93,29.82
5,10.87,10.93,10.93,26.20,10.93,10.93,14.24,10.87
4,25.01,10.93,24.97,14.24,24.97,10.93,10.93,10.97
3,10.87,10.93,10.93,10.93,10.93,10.93,10.93,24.92
2,10.97,10.93,10.93,10.93,24.97,29.78,10.93,10.97
1,9.49,25.04,11.40,11.22,11.38,11.00,9.51,24.99
