rank,a,b,c,d,e,f,g,h
8,9.83,10.56,22.90,10.57,9.72,10.57,24.30,28.80
7,10.51,10.57,10.57,10.57,10.57,10.57,10.57,24.97
6,10.61,10.57,10.57,10.57,10.57,10.57,25.03,28.82
5,12.99,10.57,13.05,10.57,10.57,10.57,10.57,10.51
4,10.61,10.57,10.57,10.57,10.57,28.78,10.57,10.61
3,10.51,10.57,10.57,10.57,10.57,10.57,10.57,10.51
2,10.61,28.78,10.57,10.57,10.57,10.57,10.57,10.61
1,27.48,25.09,11.12,10.79,11.10,10.63,27.50,23.75
