rank,a,b,c,d,e,f,g,h
8,24.22,10.97,24.09,10.98,24.09,10.98,25.47,11.01
7,10.93,10.98,29.80,10.98,14.23,10.98,10.98,10.93
6,25.03,10.98,10.98,10.98,26.22,10.98,24.98,11.02
5,14.18,24.98,10.98,10.98,10.98,10.98,10.98,24.93
4,11.02,10.98,10.98,10.98,10.98,10.98,10.98,11.02
3,29.74,26.22,10.98,10.98,10.98,10.98,10.98,10.93
2,11.02,14.23,10.98,10.98,10.98,10.98,26.22,11.02
1,9.52,11.05,11.44,11.29,11.43,11.05,12.78,10.99
