rank,a,b,c,d,e,f,g,h
8,10.22,10.94,10.09,29.71,10.09,14.26,10.23,10.98
7,29.66,10.95,10.95,26.12,10.95,10.95,10.95,24.83
6,26.16,10.95,10.95,14.26,10.95,10.95,10.95,10.99
5,10.90,10.95,14.26,10.95,29.71,10.95,29.71,10.90
4,10.99,10.95,24.89,10.95,10.95,29.71,10.95,10.99
3,10.90,26.12,14.26,10.95,10.95,26.12,10.95,10.90
2,10.99,10.95,10.95,10.95,10.95,14.26,10.95,10.99
1,9.51,24.96,11.44,11.27,11.42,11.03,9.53,10.97
