rank,a,b,c,d,e,f,g,h
8,23.73,11.05,9.99,11.05,23.62,11.05,10.11,29.58
7,10.99,11.05,11.05,11.05,11.05,11.05,11.05,10.99
6,11.09,13.75,11.05,11.05,11.05,11.05,11.05,11.09
5,13.69,11.05,11.05,24.68,11.05,11.05,11.05,10.99
4,11.09,11.05,11.05,11.05,11.05,11.05,24.68,11.09
3,13.69,11.05,11.05,11.05,11.05,11.05,11.05,25.84
2,11.09,29.56,11.05,11.05,11.05,11.05,11.05,11.09
1,9.54,25.98,11.47,11.32,11.44,11.13,9.56,11.07
