rank,a,b,c,d,e,f,g,h
8,10.35,11.29,10.22,11.30,10.22,11.30,25.59,11.33
7,11.24,11.30,11.30,11.30,11.30,26.53,30.12,11.24
6,26.57,11.30,25.34,11.30,11.30,11.30,11.30,11.34
5,30.06,11.30,11.30,11.30,11.30,11.30,11.30,11.24
4,11.34,11.30,11.30,14.49,11.30,14.49,11.30,11.34
3,11.24,25.34,11.30,11.30,11.30,11.30,11.30,11.24
2,11.34,11.30,11.30,14.49,11.30,14.49,11.30,11.34
1,9.70,11.40,11.67,11.63,14.84,11.40,9.72,11.34
