rank,a,b,c,d,e,f,g,h
8,9.80,10.82,9.72,10.82,22.72,10.82,9.81,10.85
7,10.75,23.83,10.82,10.82,28.85,10.82,10.82,10.75
6,10.86,10.82,10.82,10.82,10.82,10.82,10.82,10.86
5,10.75,10.82,10.82,10.82,10.82,10.82,10.82,24.99
4,10.86,10.82,10.82,10.82,10.82,28.85,10.82,12.80
3,10.75,10.82,10.82,10.82,10.82,10.82,10.82,10.75
2,10.86,28.85,23.83,10.82,10.82,10.82,10.82,10.86
1,9.39,10.88,11.25,11.02,11.23,10.88,9.41,10.81
