rank,a,b,c,d,e,f,g,h
8,10.32,10.98,10.17,10.99,10.17,14.55,10.32,11.01
7,10.94,26.38,14.55,10.99,10.99,10.99,10.99,25.10
6,25.20,10.99,10.99,10.99,10.99,29.95,10.99,14.59
5,14.50,10.99,29.95,10.99,10.99,10.99,10.99,26.32
4,25.20,10.99,10.99,10.99,10.99,14.55,10.99,11.03
3,10.94,10.99,29.95,25.16,10.99,10.99,10.99,10.94
2,11.03,14.55,10.99,10.99,10.99,10.99,10.99,11.03
1,28.50,11.06,11.49,26.70,30.43,11.07,9.56,26.40
