rank,a,b,c,d,e,f,g,h
8,9.67,10.78,9.61,10.78,9.61,10.78,9.69,10.81
7,10.71,10.78,10.78,10.78,10.78,10.78,10.78,10.71
6,10.81,10.78,10.78,10.78,10.78,10.78,10.78,10.81
5,10.71,10.78,10.78,10.78,10.78,10.78,10.78,10.71
4,24.75,10.78,10.78,10.78,10.78,10.78,24.72,10.81
3,28.48,10.78,10.78,10.78,10.78,10.78,10.78,24.65
2,10.81,10.78,10.78,10.78,10.78,10.78,10.78,10.81
1,9.34,10.83,11.19,10.93,28.94,23.50,9.36,10.75
