rank,a,b,c,d,e,f,g,h
8,10.12,10.82,25.02,10.83,10.00,10.82,10.12,10.85
7,10.77,25.85,10.83,10.83,10.83,10.83,10.83,10.77
6,10.87,10.83,10.83,13.95,25.85,10.83,10.83,13.99
5,10.77,10.83,10.83,10.83,10.83,10.83,10.83,10.77
4,25.89,10.83,24.59,10.83,10.83,10.83,25.85,29.53
3,29.44,25.85,10.83,24.59,10.83,10.83,10.83,10.77
2,10.87,13.95,10.83,10.83,10.83,10.83,25.85,29.53
1,9.44,10.89,11.33,11.12,14.43,10.90,28.12,10.84
