rank,a,b,c,d,e,f,g,h
8,9.92,11.08,9.84,11.09,9.84,11.08,9.93,11.11
7,11.02,11.09,11.09,11.09,11.09,11.09,11.09,11.02
6,11.12,11.09,11.09,11.09,11.09,11.09,25.44,11.12
5,11.02,11.09,11.09,11.09,11.09,11.09,11.09,11.02
4,24.26,11.09,11.09,11.09,11.09,11.09,24.22,11.12
3,11.02,11.09,11.09,11.09,11.09,11.09,11.09,25.37
2,11.12,12.99,11.09,11.09,24.22,11.09,11.09,11.12
1,9.52,11.14,11.43,11.31,11.40,11.15,9.54,11.07
